,id,season,utcDate,status,matchday,stage,group,lastUpdated,odds,score,homeTeam,awayTeam,referees
747,233322,"{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 38}",2019-03-09T12:30:00Z,FINISHED,30,REGULAR_SEASON,Regular Season,2019-04-20T15:34:33Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 1, 'awayTeam': 2}, 'halfTime': {'homeTeam': 0, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 354, 'name': 'Crystal Palace FC'}","{'id': 397, 'name': 'Brighton & Hove Albion FC'}","[{'id': 11585, 'name': 'Craig Pawson', 'nationality': None}, {'id': 11530, 'name': 'Lee Betts', 'nationality': None}, {'id': 11438, 'name': 'Dan Cook', 'nationality': None}, {'id': 11494, 'name': 'Stuart Attwell', 'nationality': None}]"
748,233315,"{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 38}",2019-03-09T15:00:00Z,FINISHED,30,REGULAR_SEASON,Regular Season,2019-04-20T15:34:33Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 3, 'awayTeam': 2}, 'halfTime': {'homeTeam': 0, 'awayTeam': 2}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 67, 'name': 'Newcastle United FC'}","{'id': 62, 'name': 'Everton FC'}","[{'id': 11479, 'name': 'Lee Mason', 'nationality': None}, {'id': 11570, 'name': 'Harry Lennard', 'nationality': None}, {'id': 11606, 'name': 'Constantine Hatzidakis', 'nationality': None}, {'id': 11575, 'name': 'Mike Dean', 'nationality': None}]"
749,233318,"{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 38}",2019-03-09T15:00:00Z,FINISHED,30,REGULAR_SEASON,Regular Season,2019-04-20T15:34:33Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 3, 'awayTeam': 1}, 'halfTime': {'homeTeam': 1, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 338, 'name': 'Leicester City FC'}","{'id': 63, 'name': 'Fulham FC'}","[{'id': 11556, 'name': 'David Coote', 'nationality': None}, {'id': 11547, 'name': 'Stephen Child', 'nationality': None}, {'id': 11504, 'name': 'Simon Long', 'nationality': None}, {'id': 11551, 'name': 'Martin Atkinson', 'nationality': None}]"
750,233319,"{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 38}",2019-03-09T15:00:00Z,FINISHED,30,REGULAR_SEASON,Regular Season,2019-04-20T15:34:33Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 0, 'awayTeam': 2}, 'halfTime': {'homeTeam': 0, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 394, 'name': 'Huddersfield Town AFC'}","{'id': 1044, 'name': 'AFC Bournemouth'}","[{'id': 11580, 'name': 'Anthony Taylor', 'nationality': None}, {'id': 11581, 'name': 'Gary Beswick', 'nationality': None}, {'id': 11615, 'name': 'Adam Nunn', 'nationality': None}, {'id': 11610, 'name': 'Andre Marriner', 'nationality': None}]"
751,233320,"{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 38}",2019-03-09T15:00:00Z,FINISHED,30,REGULAR_SEASON,Regular Season,2019-04-20T15:34:33Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 2, 'awayTeam': 0}, 'halfTime': {'homeTeam': 1, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 715, 'name': 'Cardiff City FC'}","{'id': 563, 'name': 'West Ham United FC'}","[{'id': 11503, 'name': 'Graham Scott', 'nationality': None}, {'id': 11424, 'name': 'Neil Davies', 'nationality': None}, {'id': 11505, 'name': 'Derek Eaton', 'nationality': None}, {'id': 11423, 'name': 'Andy Madley', 'nationality': None}]"
752,233321,"{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 38}",2019-03-09T15:00:00Z,FINISHED,30,REGULAR_SEASON,Regular Season,2019-04-20T15:34:33Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 2, 'awayTeam': 1}, 'halfTime': {'homeTeam': 0, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 340, 'name': 'Southampton FC'}","{'id': 73, 'name': 'Tottenham Hotspur FC'}","[{'id': 11487, 'name': 'Kevin Friend', 'nationality': None}, {'id': 11444, 'name': 'Matthew Wilkes', 'nationality': None}, {'id': 11544, 'name': 'Simon Beck', 'nationality': None}, {'id': 11436, 'name': 'Lee Probert', 'nationality': None}]"
753,233314,"{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 38}",2019-03-09T17:30:00Z,FINISHED,30,REGULAR_SEASON,Regular Season,2019-04-20T15:34:33Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 3, 'awayTeam': 1}, 'halfTime': {'homeTeam': 0, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 65, 'name': 'Manchester City FC'}","{'id': 346, 'name': 'Watford FC'}","[{'id': 11520, 'name': 'Paul Tierney', 'nationality': None}, {'id': 11480, 'name': 'Eddie Smart', 'nationality': None}, {'id': 11595, 'name': 'Adrian Holmes', 'nationality': None}, {'id': 11443, 'name': 'Chris Kavanagh', 'nationality': None}]"
754,233313,"{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 38}",2019-03-10T12:00:00Z,FINISHED,30,REGULAR_SEASON,Regular Season,2019-04-20T15:34:33Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 4, 'awayTeam': 2}, 'halfTime': {'homeTeam': 2, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 64, 'name': 'Liverpool FC'}","{'id': 328, 'name': 'Burnley FC'}","[{'id': 11610, 'name': 'Andre Marriner', 'nationality': None}, {'id': 11611, 'name': 'Scott Ledger', 'nationality': None}, {'id': 11586, 'name': 'Richard West', 'nationality': None}, {'id': 11575, 'name': 'Mike Dean', 'nationality': None}]"
755,233317,"{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 38}",2019-03-10T14:05:00Z,FINISHED,30,REGULAR_SEASON,Regular Season,2019-04-20T15:34:33Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 1, 'awayTeam': 1}, 'halfTime': {'homeTeam': 0, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 61, 'name': 'Chelsea FC'}","{'id': 76, 'name': 'Wolverhampton Wanderers FC'}","[{'id': 11605, 'name': 'Michael Oliver', 'nationality': None}, {'id': 11564, 'name': 'Stuart Burt', 'nationality': None}, {'id': 11576, 'name': 'Darren Cann', 'nationality': None}, {'id': 11543, 'name': 'Roger East', 'nationality': None}]"
756,233316,"{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 38}",2019-03-10T16:30:00Z,FINISHED,30,REGULAR_SEASON,Regular Season,2019-04-20T15:34:33Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 2, 'awayTeam': 0}, 'halfTime': {'homeTeam': 1, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 57, 'name': 'Arsenal FC'}","{'id': 66, 'name': 'Manchester United FC'}","[{'id': 11567, 'name': 'Jonathan Moss', 'nationality': None}, {'id': 11488, 'name': 'Simon Bennett', 'nationality': None}, {'id': 11531, 'name': 'Marc Perry', 'nationality': None}, {'id': 11551, 'name': 'Martin Atkinson', 'nationality': None}]"
757,233328,"{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 38}",2019-03-16T15:00:00Z,FINISHED,31,REGULAR_SEASON,Regular Season,2019-04-20T15:34:33Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 1, 'awayTeam': 2}, 'halfTime': {'homeTeam': 1, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 328, 'name': 'Burnley FC'}","{'id': 338, 'name': 'Leicester City FC'}","[{'id': 11605, 'name': 'Michael Oliver', 'nationality': None}, {'id': 11488, 'name': 'Simon Bennett', 'nationality': None}, {'id': 11576, 'name': 'Darren Cann', 'nationality': None}, {'id': 11479, 'name': 'Lee Mason', 'nationality': None}]"
758,233329,"{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 38}",2019-03-16T15:00:00Z,FINISHED,31,REGULAR_SEASON,Regular Season,2019-04-20T15:34:33Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 4, 'awayTeam': 3}, 'halfTime': {'homeTeam': 1, 'awayTeam': 2}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 563, 'name': 'West Ham United FC'}","{'id': 394, 'name': 'Huddersfield Town AFC'}","[{'id': 11567, 'name': 'Jonathan Moss', 'nationality': None}, {'id': 11480, 'name': 'Eddie Smart', 'nationality': None}, {'id': 11568, 'name': 'Andrew Halliday', 'nationality': None}, {'id': 11520, 'name': 'Paul Tierney', 'nationality': None}]"
759,233332,"{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 38}",2019-03-16T15:00:00Z,FINISHED,31,REGULAR_SEASON,Regular Season,2019-04-20T15:34:33Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'DRAW', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 2, 'awayTeam': 2}, 'halfTime': {'homeTeam': 0, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 1044, 'name': 'AFC Bournemouth'}","{'id': 67, 'name': 'Newcastle United FC'}","[{'id': 11575, 'name': 'Mike Dean', 'nationality': None}, {'id': 11495, 'name': 'Ian Hussin', 'nationality': None}, {'id': 11595, 'name': 'Adrian Holmes', 'nationality': None}, {'id': 11436, 'name': 'Lee Probert', 'nationality': None}]"
760,233324,"{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 38}",2019-03-17T14:15:00Z,FINISHED,31,REGULAR_SEASON,Regular Season,2019-04-20T15:34:33Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 1, 'awayTeam': 2}, 'halfTime': {'homeTeam': 0, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 63, 'name': 'Fulham FC'}","{'id': 64, 'name': 'Liverpool FC'}","[{'id': 11585, 'name': 'Craig Pawson', 'nationality': None}, {'id': 11530, 'name': 'Lee Betts', 'nationality': None}, {'id': 11586, 'name': 'Richard West', 'nationality': None}, {'id': 11520, 'name': 'Paul Tierney', 'nationality': None}]"
761,233326,"{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 38}",2019-03-17T16:30:00Z,FINISHED,31,REGULAR_SEASON,Regular Season,2019-04-20T15:34:33Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 2, 'awayTeam': 0}, 'halfTime': {'homeTeam': 0, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 62, 'name': 'Everton FC'}","{'id': 61, 'name': 'Chelsea FC'}","[{'id': 11580, 'name': 'Anthony Taylor', 'nationality': None}, {'id': 11581, 'name': 'Gary Beswick', 'nationality': None}, {'id': 11615, 'name': 'Adam Nunn', 'nationality': None}, {'id': 11551, 'name': 'Martin Atkinson', 'nationality': None}]"
762,233333,"{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 38}",2019-03-30T12:30:00Z,FINISHED,32,REGULAR_SEASON,Regular Season,2019-04-20T15:34:33Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 0, 'awayTeam': 2}, 'halfTime': {'homeTeam': 0, 'awayTeam': 2}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 63, 'name': 'Fulham FC'}","{'id': 65, 'name': 'Manchester City FC'}","[{'id': 11487, 'name': 'Kevin Friend', 'nationality': None}, {'id': 11444, 'name': 'Matthew Wilkes', 'nationality': None}, {'id': 11576, 'name': 'Darren Cann', 'nationality': None}, {'id': 11543, 'name': 'Roger East', 'nationality': None}]"
763,233336,"{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 38}",2019-03-30T15:00:00Z,FINISHED,32,REGULAR_SEASON,Regular Season,2019-04-20T15:34:33Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 2, 'awayTeam': 1}, 'halfTime': {'homeTeam': 1, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 66, 'name': 'Manchester United FC'}","{'id': 346, 'name': 'Watford FC'}","[{'id': 11494, 'name': 'Stuart Attwell', 'nationality': None}, {'id': 11606, 'name': 'Constantine Hatzidakis', 'nationality': None}, {'id': 11504, 'name': 'Simon Long', 'nationality': None}, {'id': 11580, 'name': 'Anthony Taylor', 'nationality': None}]"
764,233337,"{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 38}",2019-03-30T15:00:00Z,FINISHED,32,REGULAR_SEASON,Regular Season,2019-04-20T15:34:33Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 2, 'awayTeam': 0}, 'halfTime': {'homeTeam': 1, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 338, 'name': 'Leicester City FC'}","{'id': 1044, 'name': 'AFC Bournemouth'}","[{'id': 11479, 'name': 'Lee Mason', 'nationality': None}, {'id': 11570, 'name': 'Harry Lennard', 'nationality': None}, {'id': 11424, 'name': 'Neil Davies', 'nationality': None}, {'id': 11585, 'name': 'Craig Pawson', 'nationality': None}]"
765,233338,"{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 38}",2019-03-30T15:00:00Z,FINISHED,32,REGULAR_SEASON,Regular Season,2019-04-20T15:34:33Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 2, 'awayTeam': 0}, 'halfTime': {'homeTeam': 1, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 328, 'name': 'Burnley FC'}","{'id': 76, 'name': 'Wolverhampton Wanderers FC'}","[{'id': 11443, 'name': 'Chris Kavanagh', 'nationality': None}, {'id': 11438, 'name': 'Dan Cook', 'nationality': None}, {'id': 11496, 'name': 'Mick McDonough', 'nationality': None}, {'id': 11567, 'name': 'Jonathan Moss', 'nationality': None}]"
766,233341,"{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 38}",2019-03-30T15:00:00Z,FINISHED,32,REGULAR_SEASON,Regular Season,2019-04-20T15:34:33Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 2, 'awayTeam': 0}, 'halfTime': {'homeTeam': 0, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 354, 'name': 'Crystal Palace FC'}","{'id': 394, 'name': 'Huddersfield Town AFC'}","[{'id': 11436, 'name': 'Lee Probert', 'nationality': None}, {'id': 11544, 'name': 'Simon Beck', 'nationality': None}, {'id': 11437, 'name': 'Andy Garratt', 'nationality': None}, {'id': 11519, 'name': 'Keith Stroud', 'nationality': None}]"
767,233342,"{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 38}",2019-03-30T15:00:00Z,FINISHED,32,REGULAR_SEASON,Regular Season,2019-04-20T15:34:33Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 0, 'awayTeam': 1}, 'halfTime': {'homeTeam': 0, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 397, 'name': 'Brighton & Hove Albion FC'}","{'id': 340, 'name': 'Southampton FC'}","[{'id': 11605, 'name': 'Michael Oliver', 'nationality': None}, {'id': 11564, 'name': 'Stuart Burt', 'nationality': None}, {'id': 11488, 'name': 'Simon Bennett', 'nationality': None}, {'id': 11503, 'name': 'Graham Scott', 'nationality': None}]"
768,233340,"{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 38}",2019-03-30T17:30:00Z,FINISHED,32,REGULAR_SEASON,Regular Season,2019-04-20T15:34:33Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 0, 'awayTeam': 2}, 'halfTime': {'homeTeam': 0, 'awayTeam': 2}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 563, 'name': 'West Ham United FC'}","{'id': 62, 'name': 'Everton FC'}","[{'id': 11520, 'name': 'Paul Tierney', 'nationality': None}, {'id': 11611, 'name': 'Scott Ledger', 'nationality': None}, {'id': 11595, 'name': 'Adrian Holmes', 'nationality': None}, {'id': 11575, 'name': 'Mike Dean', 'nationality': None}]"
769,233339,"{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 38}",2019-03-31T13:05:00Z,FINISHED,32,REGULAR_SEASON,Regular Season,2019-04-20T15:34:33Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'AWAY_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 1, 'awayTeam': 2}, 'halfTime': {'homeTeam': 0, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 715, 'name': 'Cardiff City FC'}","{'id': 61, 'name': 'Chelsea FC'}","[{'id': 11585, 'name': 'Craig Pawson', 'nationality': None}, {'id': 11480, 'name': 'Eddie Smart', 'nationality': None}, {'id': 11586, 'name': 'Richard West', 'nationality': None}, {'id': 11610, 'name': 'Andre Marriner', 'nationality': None}]"
770,233334,"{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 38}",2019-03-31T15:30:00Z,FINISHED,32,REGULAR_SEASON,Regular Season,2019-04-20T15:34:33Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 2, 'awayTeam': 1}, 'halfTime': {'homeTeam': 1, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 64, 'name': 'Liverpool FC'}","{'id': 73, 'name': 'Tottenham Hotspur FC'}","[{'id': 11551, 'name': 'Martin Atkinson', 'nationality': None}, {'id': 11547, 'name': 'Stephen Child', 'nationality': None}, {'id': 11530, 'name': 'Lee Betts', 'nationality': None}, {'id': 11494, 'name': 'Stuart Attwell', 'nationality': None}]"
771,233335,"{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 38}",2019-04-01T19:00:00Z,FINISHED,32,REGULAR_SEASON,Regular Season,2019-04-20T15:34:33Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 2, 'awayTeam': 0}, 'halfTime': {'homeTeam': 1, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 57, 'name': 'Arsenal FC'}","{'id': 67, 'name': 'Newcastle United FC'}","[{'id': 11580, 'name': 'Anthony Taylor', 'nationality': None}, {'id': 11581, 'name': 'Gary Beswick', 'nationality': None}, {'id': 11615, 'name': 'Adam Nunn', 'nationality': None}, {'id': 11556, 'name': 'David Coote', 'nationality': None}]"
772,233343,"{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 38}",2019-04-02T18:45:00Z,FINISHED,33,REGULAR_SEASON,Regular Season,2019-04-20T15:34:33Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 2, 'awayTeam': 1}, 'halfTime': {'homeTeam': 1, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 76, 'name': 'Wolverhampton Wanderers FC'}","{'id': 66, 'name': 'Manchester United FC'}","[{'id': 11575, 'name': 'Mike Dean', 'nationality': None}, {'id': 11576, 'name': 'Darren Cann', 'nationality': None}, {'id': 11431, 'name': 'Daniel Robathan', 'nationality': None}, {'id': 11520, 'name': 'Paul Tierney', 'nationality': None}]"
773,233351,"{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 38}",2019-04-02T18:45:00Z,FINISHED,33,REGULAR_SEASON,Regular Season,2019-04-20T15:34:33Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 4, 'awayTeam': 1}, 'halfTime': {'homeTeam': 1, 'awayTeam': 1}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 346, 'name': 'Watford FC'}","{'id': 63, 'name': 'Fulham FC'}","[{'id': 11543, 'name': 'Roger East', 'nationality': None}, {'id': 11570, 'name': 'Harry Lennard', 'nationality': None}, {'id': 11505, 'name': 'Derek Eaton', 'nationality': None}, {'id': 11479, 'name': 'Lee Mason', 'nationality': None}]"
774,233285,"{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 38}",2019-04-03T18:45:00Z,FINISHED,27,REGULAR_SEASON,Regular Season,2019-04-20T15:34:33Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 3, 'awayTeam': 0}, 'halfTime': {'homeTeam': 1, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 61, 'name': 'Chelsea FC'}","{'id': 397, 'name': 'Brighton & Hove Albion FC'}","[{'id': 11503, 'name': 'Graham Scott', 'nationality': None}, {'id': 11496, 'name': 'Mick McDonough', 'nationality': None}, {'id': 11424, 'name': 'Neil Davies', 'nationality': None}, {'id': 11487, 'name': 'Kevin Friend', 'nationality': None}]"
775,233325,"{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 38}",2019-04-03T18:45:00Z,FINISHED,31,REGULAR_SEASON,Regular Season,2019-04-20T15:34:33Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 2, 'awayTeam': 0}, 'halfTime': {'homeTeam': 0, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 73, 'name': 'Tottenham Hotspur FC'}","{'id': 354, 'name': 'Crystal Palace FC'}","[{'id': 11610, 'name': 'Andre Marriner', 'nationality': None}, {'id': 11611, 'name': 'Scott Ledger', 'nationality': None}, {'id': 11504, 'name': 'Simon Long', 'nationality': None}, {'id': 11443, 'name': 'Chris Kavanagh', 'nationality': None}]"
776,233344,"{'id': 151, 'startDate': '2018-08-10', 'endDate': '2019-05-12', 'currentMatchday': 38}",2019-04-03T18:45:00Z,FINISHED,33,REGULAR_SEASON,Regular Season,2019-04-20T15:34:33Z,{'msg': 'Activate Odds-Package in User-Panel to retrieve odds.'},"{'winner': 'HOME_TEAM', 'duration': 'REGULAR', 'fullTime': {'homeTeam': 2, 'awayTeam': 0}, 'halfTime': {'homeTeam': 2, 'awayTeam': 0}, 'extraTime': {'homeTeam': None, 'awayTeam': None}, 'penalties': {'homeTeam': None, 'awayTeam': None}}","{'id': 65, 'name': 'Manchester City FC'}","{'id': 715, 'name': 'Cardiff City FC'}","[{'id': 11567, 'name': 'Jonathan Moss', 'nationality': None}, {'id': 11531, 'name': 'Marc Perry', 'nationality': None}, {'id': 11568, 'name': 'Andrew Halliday', 'nationality': None}, {'id': 11605, 'name': 'Michael Oliver', 'nationality': None}]"
